r_def,t_loc_tri,ent,n_hog,sex,eda,cs_p12,cs_p13_1,e_con,ur,clase1,rama,ing7c,alta_educacion_ingreso_missing,pre_asa,tip_con_2,anios_esc,hrsocup,ing_x_hrs,mh_col
0,1,15,1,1,34,1,4,1,1,1,3,1,0,1,contrato,12,42,28.79291,0
0,1,15,1,1,25,1,4,5,1,1,2,1,0,1,contrato,12,60,24.8062,0
0,1,15,1,1,58,1,4,5,1,1,4,1,0,0,No_aplica,12,60,0,0
0,1,15,1,2,51,1,3,5,1,1,4,1,0,1,sin_contrato,9,18,66.66667,1
0,2,15,1,1,30,1,8,1,1,1,4,5,0,1,contrato,18,72,274.5478,0
0,2,15,1,1,62,1,3,1,1,1,1,1,0,0,No_aplica,9,47,0,1
0,1,15,1,2,30,1,4,6,1,1,4,7,0,0,No_aplica,12,40,0,1
0,1,15,1,2,43,1,7,5,1,1,4,3,0,1,contrato,16,40,0,0
0,1,15,1,2,30,1,3,1,1,1,4,1,0,2,sin_contrato,9,15,33.33333,1
0,1,15,1,1,90,1,2,4,1,1,3,1,0,0,No_aplica,2,70,0,1
0,1,15,1,2,49,1,2,1,1,1,4,2,0,1,contrato,6,60,29.45736,0
0,2,15,1,1,36,1,4,6,1,1,4,1,0,0,No_aplica,11,15,0,1
0,1,15,1,2,57,1,2,5,1,1,3,1,0,0,No_aplica,3,77,0,1
0,1,15,1,1,31,1,4,5,1,1,3,7,0,1,contrato,12,60,0,1
0,1,15,1,1,23,1,7,6,1,1,4,6,0,0,No_aplica,14,15,0,1
0,1,15,1,1,52,1,3,6,1,1,2,2,0,1,contrato,9,0,0,0
0,1,15,1,2,68,1,0,4,1,1,4,2,0,2,sin_contrato,0,15,146.66667,1
0,1,15,1,2,49,1,3,6,1,1,4,2,0,1,sin_contrato,9,60,29.45736,1
0,1,15,1,1,61,1,4,5,1,1,4,2,0,2,sin_contrato,12,54,0,1
0,2,15,1,2,24,1,3,6,1,1,3,1,0,2,sin_contrato,9,20,30,1
0,1,15,1,2,23,1,7,6,1,1,3,1,0,1,contrato,13,72,16.66667,0
0,1,15,1,1,26,1,7,6,1,1,4,3,0,1,contrato,16,45,0,0
0,1,15,1,1,54,1,7,5,1,1,4,1,0,1,contrato,17,40,43.41279,0
0,2,15,1,2,23,1,4,6,1,1,4,2,0,1,contrato,12,54,34.45306,0
0,1,15,1,1,38,1,7,6,1,1,4,1,0,1,contrato,14,50,0,0
0,1,15,1,1,53,1,3,6,1,1,2,2,0,2,sin_contrato,8,60,0,1
0,3,15,1,2,49,1,3,5,1,1,3,1,0,0,No_aplica,9,56,0,1
0,2,15,1,1,52,1,7,5,1,1,4,3,0,2,sin_contrato,16,45,103.35917,1
0,3,15,1,2,30,1,8,1,1,1,4,3,0,1,contrato,18,48,92.05426,0
0,1,15,1,2,32,1,2,5,1,1,2,1,0,2,sin_contrato,6,16,37.5,1
0,2,15,1,1,37,1,7,5,1,1,2,4,0,1,contrato,17,40,174.4186,0
0,2,15,1,2,34,1,4,5,1,1,3,1,0,0,No_aplica,12,20,30,1
0,2,15,1,1,35,1,4,5,1,1,4,2,0,1,contrato,12,48,41.66667,0
0,1,15,1,1,17,1,4,6,1,1,4,1,0,2,sin_contrato,11,24,20.83333,1
0,2,15,1,1,39,1,7,5,1,1,2,2,0,1,contrato,16,48,58.13953,0
0,3,15,1,1,42,1,2,1,1,1,3,2,0,0,No_aplica,6,35,50,1
0,1,15,1,1,45,1,6,5,1,1,3,4,0,0,No_aplica,12,72,0,0
0,3,15,1,2,32,1,3,5,1,1,2,1,0,1,contrato,9,48,0,0
0,1,15,1,2,35,1,4,2,1,1,3,3,0,0,No_aplica,12,18,0,1
0,1,15,1,1,33,1,3,5,1,1,2,1,0,1,sin_contrato,9,30,33.33333,0
0,1,15,1,2,61,1,3,4,1,1,4,1,0,1,contrato,9,48,33.33333,1
0,2,15,1,1,69,1,3,1,1,1,3,2,0,0,No_aplica,9,77,31.71247,0
0,3,15,1,1,47,1,3,3,2,1,2,2,0,1,sin_contrato,9,72,34.72222,1
0,3,15,1,1,52,1,3,5,2,1,4,1,0,1,contrato,9,50,29.76744,0
0,3,15,1,1,52,1,2,5,2,1,2,2,0,0,No_aplica,6,54,0,1
0,3,15,1,1,70,1,7,1,2,1,4,1,0,2,sin_contrato,17,60,28.33333,1
0,4,15,1,1,56,1,2,5,2,1,6,1,0,2,sin_contrato,6,16,25,1
0,4,15,1,1,28,1,3,5,2,1,1,1,0,2,sin_contrato,9,36,41.66667,1
0,4,15,1,2,52,1,3,6,2,1,3,2,0,0,No_aplica,9,56,35.71429,1
0,1,9,1,2,63,1,7,5,1,1,4,1,0,0,No_aplica,14,20,50,1
0,1,9,1,2,45,1,3,3,1,1,4,1,0,1,sin_contrato,9,6,33.33333,1
0,1,9,1,1,55,1,4,5,1,1,4,7,0,0,No_aplica,12,36,0,1
0,1,9,1,1,26,1,3,6,1,1,3,1,0,0,No_aplica,9,25,24,1
0,1,9,1,2,65,1,3,3,1,1,3,1,0,0,No_aplica,9,0,0,1
0,1,9,1,2,47,1,4,6,1,1,2,1,0,1,contrato,11,48,0,0
0,1,9,1,2,23,1,4,6,1,1,2,1,0,1,contrato,12,56,0,1
0,1,9,1,2,36,1,4,6,1,1,4,2,0,1,contrato,12,40,58.13953,0
0,1,9,1,2,49,1,8,5,1,1,4,2,0,1,contrato,18,25,0,1
0,1,9,1,1,61,1,6,5,1,1,4,1,0,1,contrato,11,40,0,0
0,1,9,1,2,57,1,8,5,1,1,4,7,1,0,No_aplica,18,40,0,0
0,1,9,1,2,50,1,7,5,1,1,4,2,0,1,sin_contrato,16,60,0,0
0,1,9,1,2,38,1,7,5,1,1,4,3,0,1,contrato,17,58,0,0
0,1,9,1,1,56,1,3,5,1,1,4,1,0,2,sin_contrato,9,60,20,1
0,1,9,1,1,45,1,3,5,1,1,4,3,0,1,contrato,9,52,0,0
0,1,9,1,2,68,1,7,6,1,1,4,5,0,0,No_aplica,17,45,0,0
0,1,9,1,2,31,1,7,6,1,1,4,5,0,1,contrato,16,40,244.18605,0
0,1,9,1,2,24,1,7,6,1,1,4,2,0,3,contrato,16,45,72.35142,0
0,3,9,1,1,68,1,7,1,1,1,6,1,0,0,No_aplica,16,4,0,0
0,1,9,1,1,44,1,6,6,1,1,3,2,0,1,contrato,15,40,0,0
0,1,9,1,2,29,1,3,6,1,1,4,2,0,1,sin_contrato,9,40,58.13953,1
0,1,9,1,1,55,1,3,6,1,1,4,1,0,2,sin_contrato,9,61,0,1
0,1,9,1,1,26,1,4,6,1,1,3,2,0,1,contrato,12,60,0,0
0,1,9,1,2,66,1,4,4,1,1,3,1,0,0,No_aplica,11,20,20,1
0,1,9,1,2,33,1,3,6,1,1,4,1,0,0,No_aplica,9,12,0,1
0,1,15,1,1,33,1,7,5,1,1,4,1,0,1,contrato,16,0,0,0
0,1,15,1,1,56,1,4,5,1,1,2,1,0,1,contrato,12,40,37.7907,0
0,1,15,1,1,38,1,7,1,1,1,4,1,0,1,contrato,16,40,0,0
0,1,15,1,1,57,1,7,5,1,1,4,1,0,0,No_aplica,16,25,46.51163,0
0,1,15,1,1,19,1,4,6,1,1,3,1,0,1,contrato,12,60,0,0
0,2,15,1,1,48,1,3,2,1,1,4,1,0,1,contrato,8,65,25.76029,0
0,2,15,1,1,25,1,3,6,1,1,4,2,0,1,contrato,9,48,39.58333,0
0,1,15,1,1,53,1,4,2,1,1,4,1,0,0,No_aplica,12,72,0,1
0,1,15,1,2,18,1,4,6,1,1,2,1,0,1,contrato,12,49,20.88277,0
0,1,15,1,2,23,1,7,6,1,1,4,2,0,1,contrato,16,45,51.67959,0
0,1,15,1,2,56,1,2,5,1,1,3,1,0,0,No_aplica,6,21,33.33333,1
0,1,15,1,2,55,1,3,2,1,1,4,1,0,1,contrato,9,45,0,0
0,1,15,1,1,64,1,2,5,1,1,4,7,0,2,sin_contrato,6,45,0,1
0,1,15,1,2,49,1,4,6,1,1,4,1,0,0,No_aplica,12,12,83.33333,1
0,1,15,1,1,63,1,3,5,1,1,3,1,0,0,No_aplica,9,10,50,1
0,2,15,1,1,61,1,2,5,1,1,3,7,0,0,No_aplica,6,36,0,1
0,2,15,1,1,60,1,2,1,1,1,2,1,0,2,sin_contrato,6,32,0,1
0,1,15,1,1,32,1,3,5,1,1,4,2,0,1,contrato,9,72,41.66667,0
0,1,15,1,1,51,1,4,5,1,1,4,2,0,0,No_aplica,12,48,0,0
0,1,15,1,2,25,1,4,6,1,1,2,6,0,0,No_aplica,12,48,0,1
0,2,15,1,2,45,1,7,3,1,1,4,2,0,1,contrato,16,25,0,0
0,3,15,1,1,31,1,4,5,1,1,4,4,0,2,contrato,12,84,95.2381,1
0,2,15,1,1,37,1,3,1,1,1,4,2,0,0,No_aplica,9,30,0,1
0,1,15,1,1,61,1,0,5,1,1,1,2,0,2,sin_contrato,0,55,36.36364,1
0,1,15,1,1,30,1,7,6,1,1,2,1,0,1,contrato,16,48,29.06977,0
0,1,15,1,2,36,1,7,6,1,1,4,3,0,1,contrato,17,30,0,0
0,1,15,1,2,46,1,3,5,1,1,4,7,0,0,No_aplica,9,25,0,1
0,2,15,1,1,59,1,7,5,1,1,2,5,0,1,contrato,17,45,0,0
0,3,15,1,1,42,1,3,5,1,1,2,1,0,1,contrato,9,40,40,0
0,1,15,1,1,49,1,4,1,1,1,4,2,0,1,contrato,12,45,51.67959,0
0,3,15,1,2,37,1,7,5,1,1,4,2,0,1,contrato,17,35,0,0
0,2,15,1,1,39,1,4,6,1,1,4,1,0,0,No_aplica,12,6,116.27907,1
0,2,15,1,1,49,1,3,5,2,1,2,2,0,1,contrato,9,40,0,0
0,2,15,1,1,23,1,4,6,2,1,2,2,0,1,contrato,12,36,77.51938,0
0,2,15,1,1,41,1,7,5,2,1,4,7,1,1,contrato,17,42,0,0
0,3,15,1,1,44,1,2,2,2,1,4,1,0,2,sin_contrato,4,72,23.61111,1
0,3,15,1,1,53,1,3,4,2,1,1,7,0,2,sin_contrato,9,48,0,1
0,3,15,1,1,54,1,3,5,2,1,4,2,0,0,No_aplica,9,53,37.73585,0
0,3,15,1,2,21,1,4,6,2,1,3,2,0,2,sin_contrato,11,48,0,1
0,3,15,1,1,69,1,2,4,2,1,2,1,0,0,No_aplica,6,60,0,1
0,3,15,1,1,37,1,4,6,2,1,2,2,0,1,contrato,12,40,44.18605,0
0,3,15,1,1,64,1,4,5,2,1,6,1,0,0,No_aplica,12,48,19.37984,1
0,4,15,1,2,32,1,7,5,2,1,2,2,0,1,contrato,17,48,0,0
0,4,15,1,2,38,1,4,6,2,1,2,2,0,1,contrato,12,48,0,0
0,4,15,1,2,36,1,6,6,2,1,4,2,0,1,contrato,12,40,0,0
0,4,15,1,1,45,1,7,5,2,1,6,1,0,2,sin_contrato,14,40,27.5,1
0,4,15,1,1,28,1,2,6,2,1,1,2,0,2,sin_contrato,6,51,45.09804,1
0,1,9,1,1,57,1,4,1,1,1,4,2,0,2,sin_contrato,12,48,37.5,1
0,1,9,1,1,34,1,4,6,1,1,2,1,0,2,sin_contrato,12,45,0,1
0,1,9,1,2,48,1,4,5,1,1,3,1,0,0,No_aplica,12,56,6.25,1
0,1,9,1,1,29,1,7,6,1,1,4,2,0,1,contrato,17,60,46.51163,0
0,1,9,1,1,72,1,8,5,1,1,4,3,0,0,No_aplica,19,11,0,0
0,1,9,1,1,56,1,4,5,1,1,4,2,0,1,contrato,12,40,0,0
0,1,9,1,1,45,1,8,1,1,1,1,4,0,0,No_aplica,18,70,0,0
0,1,9,1,2,24,1,7,6,1,1,4,6,0,0,No_aplica,17,40,0,1
0,2,15,1,1,50,1,4,1,1,1,3,1,0,0,No_aplica,11,24,33.33333,1
0,1,15,1,1,23,1,7,6,1,1,4,7,1,1,contrato,16,40,0,0
0,1,15,1,1,70,1,3,6,1,1,3,2,0,0,No_aplica,9,36,0,1
0,1,15,1,1,70,1,2,4,1,1,3,1,0,0,No_aplica,2,77,0,1
0,1,15,1,1,44,1,7,5,1,1,4,2,0,1,contrato,17,45,72.35142,0
0,1,15,1,2,51,1,2,5,1,1,3,5,0,0,No_aplica,6,28,428.62126,1
0,1,15,1,2,34,1,4,1,1,1,3,1,0,2,sin_contrato,10,59,0,1
0,2,15,1,1,21,1,6,5,1,1,3,2,0,1,contrato,12,56,0,0
0,3,15,1,1,43,1,8,1,1,1,4,7,0,2,sin_contrato,17,20,0,1
0,2,15,1,1,30,1,7,1,1,1,4,5,0,0,No_aplica,17,36,0,0
0,2,15,1,2,41,1,6,6,1,1,4,2,0,1,contrato,12,40,63.95349,0
0,2,15,1,2,51,1,4,6,2,1,3,1,0,0,No_aplica,12,0,0,1
0,4,15,1,2,27,1,6,6,2,1,4,1,0,1,contrato,12,40,33.75,0
0,1,9,1,1,22,1,4,1,1,1,3,2,0,0,No_aplica,12,48,41.66667,1
0,1,9,1,2,44,1,4,2,1,1,3,3,0,0,No_aplica,12,0,0,1
0,1,9,1,2,19,1,4,6,1,1,4,1,0,1,contrato,12,37,40.54054,0
0,1,9,1,1,23,1,4,1,1,1,2,1,0,1,sin_contrato,10,56,0,1
0,1,9,1,2,54,1,3,5,1,1,4,1,0,1,sin_contrato,9,0,0,1
0,1,9,1,2,40,1,2,5,1,1,3,1,0,0,No_aplica,6,68,13.23529,1
0,1,9,1,1,78,1,2,5,1,1,3,7,0,2,sin_contrato,6,24,0,1
0,1,9,1,1,57,1,4,6,1,1,1,7,0,0,No_aplica,11,12,0,1
0,1,9,1,2,48,1,4,4,1,1,3,1,0,1,no_especificado,12,50,0,0
0,1,9,1,1,40,1,3,1,1,1,4,2,0,1,contrato,9,50,0,0
0,1,9,1,1,33,1,7,1,1,1,4,4,0,1,contrato,16,40,162.7907,0
0,1,9,1,2,24,1,7,6,1,1,4,6,0,0,No_aplica,16,25,0,1
0,1,9,1,2,29,1,7,1,1,1,4,7,1,1,contrato,16,40,0,0
0,1,9,1,2,53,1,2,6,1,1,4,1,0,2,sin_contrato,6,30,40,1
0,1,9,1,1,42,1,4,2,1,1,4,2,0,2,sin_contrato,12,35,53.15615,1
0,1,9,1,1,51,1,3,2,1,1,1,1,0,0,No_aplica,9,15,66.66667,1
0,1,9,1,1,38,1,7,6,1,1,4,1,0,0,No_aplica,16,35,0,0
0,1,9,1,1,42,1,7,5,1,1,3,3,0,1,contrato,16,40,87.2093,0
0,1,9,1,1,57,1,4,6,1,1,4,1,0,0,No_aplica,12,6,193.79845,1
0,1,9,1,2,41,1,7,1,1,1,4,2,0,0,No_aplica,13,48,62.5,1
0,1,9,1,2,59,1,4,5,1,1,3,2,0,2,sin_contrato,12,15,0,1
0,2,9,1,1,37,1,7,5,1,1,4,3,0,0,No_aplica,17,40,0,0
0,1,9,1,1,26,1,7,6,1,1,4,3,0,1,contrato,16,40,0,0
0,1,9,1,2,26,1,7,1,1,1,4,3,0,1,contrato,16,40,104.65116,1
0,1,9,1,2,30,1,2,6,1,1,4,1,0,1,contrato,5,47,29.68827,1
0,1,9,1,1,46,1,7,1,1,1,3,1,0,0,No_aplica,16,32,0,1
0,1,9,1,2,40,1,7,6,1,1,3,1,0,0,No_aplica,14,21,0,1
0,1,9,1,1,29,1,8,6,1,1,4,5,0,1,contrato,18,40,290.69767,0
0,1,9,1,1,29,1,7,6,1,1,4,2,0,0,No_aplica,16,36,64.59948,1
0,1,9,1,2,37,1,3,6,1,1,4,2,0,2,sin_contrato,9,40,50,1
0,1,9,1,2,57,1,2,1,1,1,4,1,0,1,sin_contrato,1,45,33.33333,1
0,1,9,1,2,42,1,8,1,1,1,4,2,0,1,contrato,18,30,0,0
0,1,9,1,2,53,1,6,2,1,1,4,2,0,1,contrato,11,35,67.77409,0
0,1,9,1,1,72,1,2,1,1,1,4,1,0,2,sin_contrato,6,24,16.66667,1
0,1,9,1,1,43,1,7,6,1,1,2,1,0,0,No_aplica,16,40,37.5,1
0,1,9,1,1,23,1,7,6,1,1,2,2,0,1,contrato,16,45,41.34367,0
0,1,9,1,1,45,1,7,1,1,1,3,7,0,0,No_aplica,15,48,0,1
0,1,9,1,2,42,1,3,1,1,1,3,1,0,0,No_aplica,9,45,0,1
0,1,9,1,2,35,1,7,2,1,1,4,2,0,1,contrato,16,50,0,0
0,1,9,1,2,50,1,6,6,1,1,4,2,0,0,No_aplica,12,34,54.71956,1
0,1,9,1,2,35,1,7,5,1,1,2,4,0,1,contrato,17,40,0,0
0,1,9,1,1,48,1,7,5,1,1,4,2,0,1,contrato,16,32,0,0
0,1,9,1,1,33,1,7,1,1,1,4,2,0,1,contrato,16,36,90.43928,0
0,1,15,1,1,24,1,7,6,1,1,4,1,0,1,sin_contrato,13,40,0,1
0,1,15,1,1,53,1,2,5,1,1,4,2,0,2,sin_contrato,6,40,45,1
0,1,15,1,2,52,1,3,5,1,1,4,1,0,2,sin_contrato,8,5,40,1
0,1,15,1,1,52,1,7,5,1,1,1,4,0,1,contrato,16,32,0,0
0,1,15,1,1,50,1,7,5,1,1,4,2,0,1,contrato,16,50,65.11628,0
0,1,15,1,2,58,1,2,4,1,1,3,1,0,0,No_aplica,6,42,21.42857,1
0,1,15,1,1,32,1,7,1,1,1,3,1,0,0,No_aplica,16,54,18.51852,1
0,3,15,1,1,25,1,3,6,1,1,4,1,0,0,No_aplica,9,6,166.66667,1
0,1,15,1,1,28,1,3,2,1,1,1,1,0,2,sin_contrato,9,30,40,1
0,1,15,1,2,51,1,7,1,1,1,4,2,0,2,sin_contrato,16,36,0,1
0,1,15,1,1,57,1,3,6,1,1,4,1,0,0,No_aplica,9,70,0,1
0,1,15,1,1,27,1,3,1,1,1,4,1,0,2,sin_contrato,9,48,0,1
0,2,15,1,2,60,1,6,2,1,1,4,2,0,1,contrato,12,35,0,0
0,3,15,1,2,58,1,2,2,1,1,4,2,0,0,No_aplica,6,28,100,1
0,1,15,1,1,57,1,2,5,1,1,4,1,0,2,sin_contrato,3,0,0,1
0,1,15,1,1,26,1,7,6,1,1,4,1,0,0,No_aplica,16,0,0,1
0,1,15,1,1,46,1,3,1,1,1,3,1,0,2,sin_contrato,8,3,66.66667,1
0,2,15,1,1,50,1,3,6,1,1,3,2,0,1,contrato,9,0,0,0
0,1,15,1,1,25,1,4,6,1,1,4,1,0,1,contrato,12,32,50.87209,0
0,1,15,1,1,30,1,4,6,1,1,3,1,0,1,contrato,12,48,0,0
0,1,15,1,1,21,1,4,6,1,1,4,1,0,0,No_aplica,11,8,50,1
0,1,15,1,1,43,1,2,1,1,1,4,1,0,2,sin_contrato,5,42,28.57143,1
0,2,15,1,2,28,1,7,6,1,1,4,3,0,1,contrato,16,0,0,0
0,1,15,1,1,53,1,3,3,1,1,3,7,0,0,No_aplica,9,60,0,1
0,3,15,1,2,30,1,7,6,1,1,2,3,0,1,contrato,17,60,0,0
0,1,15,1,1,52,1,7,5,1,1,4,3,0,1,contrato,17,45,0,0
0,1,15,1,1,68,2,0,5,1,1,3,1,0,0,No_aplica,0,60,15,1
0,2,15,1,2,56,1,6,6,1,1,3,1,0,0,No_aplica,12,64,21.80233,1
0,3,15,1,2,31,1,7,6,1,1,4,2,0,1,contrato,17,96,0,0
0,3,15,1,1,35,1,2,5,1,1,3,7,0,2,sin_contrato,6,48,0,1
0,2,15,1,1,51,1,7,5,1,1,4,7,1,1,contrato,17,40,0,0
0,3,15,1,1,35,1,6,1,1,1,2,7,1,1,contrato,15,48,0,0
0,2,15,1,1,44,1,4,6,1,1,4,7,0,1,contrato,12,40,0,0
0,3,15,1,1,31,1,4,1,1,1,2,1,0,2,sin_contrato,12,60,25,1
0,2,15,1,1,53,1,7,1,1,1,4,3,0,1,contrato,17,45,0,0
0,1,15,1,1,46,1,3,5,1,1,2,2,0,1,contrato,9,42,47.61905,0
0,1,15,1,2,51,1,8,5,1,1,4,3,0,1,contrato,18,45,0,0
0,2,15,1,1,16,1,3,6,1,1,4,1,0,2,sin_contrato,9,45,15.55556,1
0,1,15,1,1,26,1,7,1,1,1,4,2,0,1,contrato,17,40,50,0
0,1,15,1,2,26,1,7,6,1,1,7,7,1,1,contrato,17,45,0,0
0,1,15,1,2,54,1,7,6,1,1,4,3,0,1,contrato,17,45,0,0
0,1,15,1,1,67,1,7,5,1,1,3,7,1,1,contrato,17,48,0,0
0,2,15,1,2,35,1,6,1,1,1,3,3,0,1,contrato,12,48,100,0
0,1,15,1,2,29,1,7,5,1,1,2,2,0,1,contrato,17,60,54.26357,0
0,2,15,1,2,69,1,6,1,1,1,3,6,0,0,No_aplica,12,36,0,1
0,3,15,1,1,69,2,0,5,2,1,6,1,0,2,sin_contrato,0,48,25,1
0,3,15,1,1,22,1,4,5,2,1,3,2,0,1,sin_contrato,12,48,37.5,1
0,3,15,1,1,34,1,2,5,2,1,1,2,0,2,sin_contrato,6,48,37.5,1
0,3,15,1,2,59,1,3,4,2,1,4,2,0,1,contrato,9,48,45.83333,0
0,3,15,1,2,27,1,4,1,2,1,3,2,0,1,contrato,12,48,0,0
0,3,15,1,2,22,1,3,6,2,1,2,1,0,2,sin_contrato,9,45,22.22222,1
0,3,15,1,2,30,1,2,6,2,1,2,1,0,2,sin_contrato,6,48,20.83333,1
0,3,15,1,1,24,1,2,6,2,1,2,7,0,1,contrato,6,48,0,0
0,4,9,1,1,54,1,4,5,2,1,3,3,0,2,sin_contrato,12,66,0,1
0,4,15,1,1,21,1,3,6,2,1,2,7,0,2,sin_contrato,9,40,0,1
0,4,15,1,2,32,1,3,1,2,1,3,1,0,0,No_aplica,9,84,12.45847,1
0,4,15,1,2,64,1,2,4,2,1,6,1,0,2,sin_contrato,6,24,18.75,1
0,4,15,1,1,16,1,4,6,2,1,1,1,0,2,sin_contrato,10,45,37.77778,1
0,4,15,1,1,27,1,7,6,2,1,3,1,0,2,sin_contrato,17,42,23.80952,1
0,4,15,1,2,22,1,4,6,2,1,4,1,0,2,sin_contrato,12,24,18.75,1
0,1,9,1,1,36,1,4,2,1,1,4,1,0,1,contrato,12,40,29.06977,0
0,2,9,1,1,47,1,7,6,1,1,6,1,0,0,No_aplica,16,28,0,1
0,1,9,1,1,36,1,3,6,1,1,4,1,0,0,No_aplica,9,8,145.34884,1
0,1,9,1,1,42,1,0,6,1,1,3,3,0,0,No_aplica,0,56,74.75083,1
0,1,9,1,2,43,1,7,2,1,1,4,2,0,2,sin_contrato,14,70,26.57807,1
0,1,9,1,2,46,1,6,6,1,1,4,1,0,1,contrato,12,40,0,0
0,1,9,1,2,62,1,3,6,1,1,4,2,0,1,sin_contrato,9,48,62.5,1
0,1,9,1,2,39,1,3,1,1,1,4,2,0,2,sin_contrato,9,50,0,1
0,1,9,1,2,25,1,7,6,1,1,4,7,1,1,contrato,17,45,0,0
0,1,9,1,1,45,1,2,1,1,1,3,1,0,0,No_aplica,3,27,0,1
0,1,9,1,1,37,1,9,5,1,1,2,7,1,1,contrato,20,40,0,0
0,1,9,1,1,40,1,7,5,1,1,4,2,0,1,contrato,16,48,58.13953,1
0,3,9,1,1,19,1,4,6,1,1,2,1,0,0,No_aplica,12,56,26.78571,1
0,1,9,1,2,32,1,4,2,1,1,4,2,0,1,contrato,12,88,0,0
0,1,9,1,2,28,1,7,6,1,1,4,6,0,0,No_aplica,18,40,0,1
0,1,9,1,1,72,1,2,5,1,1,2,1,0,0,No_aplica,6,18,22.22222,1
0,1,9,1,1,44,1,3,2,1,1,4,7,0,2,sin_contrato,9,46,0,1
0,1,15,1,1,70,1,6,5,1,1,3,1,0,0,No_aplica,11,84,0,1
0,1,15,1,1,62,1,2,5,1,1,4,7,0,1,contrato,6,50,0,1
0,1,15,1,1,26,1,4,1,1,1,4,2,0,1,contrato,12,60,37.9845,0
0,1,15,1,2,32,1,3,1,1,1,4,2,0,1,sin_contrato,9,20,0,1
0,1,15,1,2,61,1,3,5,1,1,3,1,0,0,No_aplica,9,4,0,1
0,1,15,1,1,57,2,0,5,1,1,1,3,0,0,No_aplica,0,55,72.72727,1
0,1,15,1,1,33,1,4,6,1,1,4,2,0,2,sin_contrato,12,66,27.27273,1
0,1,15,1,1,45,1,3,5,1,1,4,2,0,1,contrato,9,48,0,0
0,1,15,1,1,26,1,3,1,1,1,3,1,0,1,contrato,9,48,33.33333,0
0,1,15,1,2,25,1,7,6,1,1,4,1,0,2,contrato,16,28,41.52824,1
0,1,15,1,1,58,1,7,5,1,1,2,4,0,1,contrato,16,40,0,0
0,1,15,1,2,18,1,3,6,1,1,4,1,0,1,contrato,8,48,24.22481,0
0,1,15,1,1,70,1,3,5,1,1,3,1,0,0,No_aplica,9,56,0,0
0,1,15,1,1,27,1,4,6,1,1,1,1,0,0,No_aplica,12,56,0,1
0,1,15,1,1,38,1,3,1,1,1,2,1,0,1,contrato,8,48,0,0
0,1,15,1,1,43,1,4,5,1,1,3,1,0,1,contrato,12,44,0,0
0,1,15,1,1,29,1,3,6,1,1,3,1,0,2,sin_contrato,9,37,29.72973,1
0,3,15,1,2,43,1,3,2,1,1,2,1,0,1,contrato,9,32,37.5,0
0,1,15,1,2,37,1,2,6,1,1,4,1,0,2,sin_contrato,6,16,37.5,1
0,1,15,1,1,15,1,3,6,1,1,4,1,0,2,sin_contrato,8,37,18.91892,1
0,1,15,1,2,35,1,7,6,1,1,4,2,0,1,contrato,17,96,33.18798,0
0,1,15,1,1,45,1,3,5,1,1,2,2,0,2,sin_contrato,9,54,0,1
0,1,15,1,2,56,1,4,6,1,1,2,3,0,0,No_aplica,12,56,0,0
0,3,15,1,1,31,1,4,5,1,1,1,2,0,1,contrato,12,72,41.66667,0
0,2,15,1,1,64,1,3,2,1,1,2,1,0,1,contrato,9,48,33.33333,0
0,3,15,1,1,33,1,4,5,1,1,2,1,0,2,sin_contrato,12,40,32.5,1
0,2,15,1,1,54,1,7,5,1,1,4,3,0,1,contrato,17,40,93.02326,0
0,1,15,1,1,29,1,7,6,1,1,4,1,0,2,sin_contrato,17,60,20,1
0,3,15,1,2,47,1,4,5,1,1,4,1,0,1,contrato,12,45,38.24289,0
0,1,15,1,1,24,1,7,6,1,1,4,2,0,1,contrato,17,45,51.67959,0
0,2,15,1,2,35,1,3,5,1,1,4,1,0,2,sin_contrato,9,18,41.66667,1
0,2,15,1,1,55,1,4,5,2,1,4,4,0,1,contrato,12,40,0,0
0,3,15,1,1,33,1,4,1,2,1,3,7,0,1,sin_contrato,12,54,0,1
0,3,15,1,2,51,1,3,5,2,1,3,6,0,0,No_aplica,9,48,0,1
0,3,15,1,1,47,1,7,5,2,1,3,1,0,0,No_aplica,16,60,11.66667,0
0,3,15,1,1,56,1,2,5,2,1,4,1,0,2,sin_contrato,6,48,0,1
0,3,15,1,1,34,1,3,5,2,1,4,7,0,1,contrato,9,96,0,0
0,3,15,1,1,40,1,3,5,2,1,4,2,0,2,sin_contrato,9,0,0,1
0,3,15,1,2,57,1,4,5,2,1,4,3,0,1,contrato,12,40,0,0
0,3,15,1,2,50,1,3,3,2,1,3,1,0,1,contrato,9,48,33.33333,0
0,3,15,1,2,40,1,4,2,2,1,4,1,0,2,sin_contrato,10,48,20.83333,1
0,3,15,1,1,29,1,2,1,2,1,1,1,0,2,sin_contrato,6,48,31.25,1
0,4,15,1,1,36,1,3,1,2,1,1,2,0,2,sin_contrato,9,50,0,1
0,4,15,1,1,37,1,2,5,2,1,1,1,0,2,sin_contrato,6,50,32,1
0,4,15,1,2,45,1,2,5,2,1,6,1,0,2,sin_contrato,6,40,25,1
0,1,9,1,1,39,1,3,6,1,1,3,2,0,0,No_aplica,9,72,0,1
0,1,9,1,1,18,1,4,6,1,1,3,1,0,2,sin_contrato,11,30,26.66667,1
0,1,9,1,2,43,1,2,3,1,1,3,2,0,1,sin_contrato,6,60,30,1
